"","X1","line","section_name","section_artist","song_name","artist_name","song_id"
"6353",6739,"Everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6354",6740,"Everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6355",6741,"Now, I just fell in love","Verse 1","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6356",6742,"And I just quit my job","Verse 1","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6357",6743,"I'm gonna find new drive","Verse 1","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6358",6744,"Damn, they work me so damn hard","Verse 1","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6359",6745,"Work by nine","Verse 1","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6360",6746,"Then off past five","Verse 1","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6361",6747,"And they work my nerves","Verse 1","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6362",6748,"That's why I cannot sleep at night","Verse 1","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6363",6749,"I'm lookin' for motivation","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6364",6750,"I'm lookin' for a new foundation, yeah","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6365",6751,"And I'm on that new vibration","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6366",6752,"I'm buildin' my own foundation, yeah","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6367",6753,"Hold up, oh, baby, baby","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6368",6754,"You won't break my soul (Na, na)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6369",6755,"You won't break my soul (No-no, na, na)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6370",6756,"You won't brеak my soul (No-no, na, na)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6371",6757,"You won't break my soul (Na, na)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6372",6758,"I'm tellin' evеrybody (Na, na)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6373",6759,"Everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6374",6760,"Everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6375",6761,"Everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6376",6762,"Release ya anger, release ya mind","Post-Chorus","Big Freedia","BREAK MY SOUL","Beyoncé",8122123
"6377",6763,"Release ya job, release the time","Post-Chorus","Big Freedia","BREAK MY SOUL","Beyoncé",8122123
"6378",6764,"Release ya trade, release the stress","Post-Chorus","Big Freedia","BREAK MY SOUL","Beyoncé",8122123
"6379",6765,"Release the love, forget the rest","Post-Chorus","Big Freedia","BREAK MY SOUL","Beyoncé",8122123
"6380",6766,"I'ma let down my hair 'cause I lost my mind","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6381",6767,"Bey is back and I'm sleepin' real good at night","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6382",6768,"The queens in the front and the Doms in the back","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6383",6769,"Ain't takin' no flicks but the whole clique snapped","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6384",6770,"There's a whole lot of people in the house","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6385",6771,"Tryin' to smoke with the yak in your mouth","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6386",6772,"(Good at night) And we back outside","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6387",6773,"You said you outside, but you ain't that outside","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6388",6774,"Worldwide hoodie with the mask outside","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6389",6775,"In case you forgot how we act outside","Verse 2","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6390",6776,"Got motivation (Motivation)","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6391",6777,"I done found me a new foundation, yeah (New foundation)","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6392",6778,"I'm takin' my new salvation (Oh, yeah, yeah, yeah, new salvation)","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6393",6779,"And I'ma build my own foundation, yeah (Oh, yeah, yeah, yeah, oh, yeah, yeah, yeah)","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6394",6780,"Oh, baby, baby","Pre-Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6395",6781,"You won't break my soul (You won't)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6396",6782,"You won't break my soul (Break my soul)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6397",6783,"You won't break my soul (You won't)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6398",6784,"You won't break my soul (Break my soul)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6399",6785,"And I'm tellin' everybody (Everybody)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6400",6786,"Everybody (Everybody)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6401",6787,"Everybody (Everybody)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6402",6788,"Everybody, yeah","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6403",6789,"If you don't seek it, you won't see it","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6404",6790,"That, we all know (Can't break my soul)","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6405",6791,"If you don't think it, you won't be it","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6406",6792,"That love ain't yours (Can't break my soul)","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6407",6793,"Tryin' to fake it never makes it","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6408",6794,"That, we all know (Can't break my soul)","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6409",6795,"You can have the stress and not take less","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6410",6796,"I'll justify love","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6411",6797,"We go 'round in circles, 'round in circles","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6412",6798,"Searchin' for love ('Round in circles)","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6413",6799,"We go up and down, lost and found","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6414",6800,"Searchin' for love","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6415",6801,"Looking for something that lives inside me","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6416",6802,"Looking for something that lives inside me","Verse 3","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6417",6803,"You won't break my soul","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6418",6804,"You won't break my soul","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6419",6805,"You won't break my soul","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6420",6806,"You won't break my soul","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6421",6807,"I'm tellin' everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6422",6808,"Tellin' everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6423",6809,"Everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6424",6810,"Everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6425",6811,"You won't break my soul","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6426",6812,"You won't break my soul, no, no","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6427",6813,"You won't break my soul","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6428",6814,"You won't break my soul","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6429",6815,"And I'm tellin' everybody (Oh yeah, yeah)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6430",6816,"Everybody (Oh yeah, yeah)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6431",6817,"Everybody","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6432",6818,"Everybody (Oh yeah, yeah)","Chorus","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6433",6819,"I'm takin' my new salvation","Bridge","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6434",6820,"And I'ma build my own foundation, yeah","Bridge","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6435",6821,"Got motivation (Motivation)","Bridge","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6436",6822,"I done found me a new foundation, yeah (New foundation)","Bridge","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6437",6823,"I'm takin' my new salvation (New salvation)","Bridge","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6438",6824,"And I'ma build my own foundation, yeah (Own foundation)","Bridge","Beyoncé","BREAK MY SOUL","Beyoncé",8122123
"6439",6825,"I'm 'bout to explode, take off this load","Outro","Big Freedia","BREAK MY SOUL","Beyoncé",8122123
"6440",6826,"Bend it, bust it open, won't ya make it go","Outro","Big Freedia","BREAK MY SOUL","Beyoncé",8122123
"6441",6827,"Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka","Outro","Big Freedia","BREAK MY SOUL","Beyoncé",8122123
"6442",6828,"Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka (Release ya wiggle)","Outro","Big Freedia","BREAK MY SOUL","Beyoncé",8122123
